# id X_IMAGE Y_IMAGE X_WORLD Y_WORLD FLUX_AUTO_160 FLUXERR_AUTO_160 FLUX_RADIUS_1 FLUX_RADIUS_2 EA_ERR_105 EA_ERR_125 EA_ERR_140 EA_ERR_160 EA_ERR_435 EA_ERR_606 EA_ERR_814 EA_ERR_K FLUXERR_APER_606 FLUXERR_APER_125 FLUXERR_APER_140 FLUXERR_APER_814 FLUXERR_APER_K FLUXERR_APER_435 FLUXERR_APER_160 FLUXERR_APER_105 FLUX_APER_606 FLUX_APER_125 FLUX_APER_140 FLUX_APER_814 FLUX_APER_K FLUX_APER_435 FLUX_APER_160 FLUX_APER_105
70 2393.81 3694.19 3.58870017167 -30.3776881773 0.0924318 0.00623722 6.05404 7.73341 0.00504 0.00465 0.00324 0.00611 0.00316 0.00325 0.00264 0.01711 0.00235 0.0026 0.00254 0.00179 0.00582 0.00213 0.00247 0.00202 0.00386 0.02475 0.03083 0.00353 0.03545 0.00067 0.02193 0.02087
71 2405.99 3703.99 3.58846478881 -30.3775249387 0.535181 0.252707 10.2729 14.3527 0.00633 0.00704 0.00407 0.00888 0.00319 0.00315 0.0026 0.01688 0.00236 0.00329 0.00482 0.00179 0.00581 0.00214 0.00404 0.00316 0.00805 0.04097 0.04482 0.00958 0.07218 -0.00178 0.04722 0.03675
72 2395.36 3713.67 3.58867022632 -30.3773634961 1.33652 0.397862 9.39875 15.4521 1.76602 1.30201 1.13458 2.2588 0.00327 0.00321 0.00262 0.01699 0.00244 0.00364 0.0 0.002 0.00582 0.00225 0.01674 0.00328 0.39983 0.01707 -0.00252 0.48815 1.28524 0.2336 0.21523 0.01844
73 2386.69 3712.79 3.5888378159 -30.3773781922 0.427699 0.0303558 6.18741 8.23941 1.76602 1.30201 1.13458 2.2588 0.0034 0.0033 0.00263 0.01705 0.00238 0.00318 0.0 0.00188 0.00582 0.00216 0.01582 0.00509 0.09472 0.00927 -0.00228 0.1379 0.61118 0.04884 0.13032 0.00774
74 2727.22 3721.1 3.58225901472 -30.3772398523 0.0221877 0.00409846 3.21336 4.30919 0.00474 0.00618 0.00305 0.00608 0.00325 0.00313 0.00258 0.01671 0.00235 0.0026 0.00252 0.00179 0.00581 0.00213 0.00241 0.002 0.00181 0.01196 0.00887 0.00747 0.03097 0.0041 0.01147 0.01435
75 2724.22 3714.6 3.58231705395 -30.3773481578 0.139441 0.00988716 8.96673 11.4503 0.00517 0.00495 0.00332 0.00539 0.00323 0.00326 0.00261 0.01691 0.00233 0.00255 0.00244 0.0018 0.00581 0.00211 0.00234 0.00193 0.00235 0.02412 0.01242 0.01195 0.06765 -0.00376 0.01751 0.01109
76 2992.57 3714.84 3.57713287088 -30.3773440956 0.0113657 0.00266899 2.43346 4.10284 0.00345 0.0035 0.00222 0.0042 0.00326 0.00344 0.00264 0.01714 0.00237 0.00185 0.00174 0.00182 0.00582 0.00214 0.00168 0.0014 0.0035 0.00869 0.00567 0.00322 -0.00654 -1e-05 0.00733 0.00237
77 2354.83 3705.64 3.58945321738 -30.3774973445 1.66002 0.603928 8.22247 14.5407 1.76602 1.30201 1.13458 2.2588 0.00324 0.00321 0.00256 0.01661 0.00242 0.01166 0.00577 0.00192 0.00581 0.0022 0.02302 0.03592 0.25276 0.13032 0.04386 0.32245 0.54478 0.12406 0.35485 0.13466
78 2369.68 3693.68 3.5891664421 -30.3776966947 0.0426843 0.00534656 4.51468 6.59434 0.0053 0.00486 0.00341 0.00696 0.00322 0.00321 0.0026 0.01687 0.00234 0.00269 0.00282 0.00179 0.00583 0.00212 0.0028 0.00225 -0.00337 0.00856 0.02686 -0.00139 -0.04168 -0.00784 0.02269 0.01828
79 2412.61 3707.2 3.58833702166 -30.3774713767 0.139191 0.16578 6.02742 8.52765 0.00876 0.00704 0.00563 0.01011 0.00327 0.00321 0.00261 0.01693 0.00235 0.00486 0.00771 0.00179 0.00581 0.00213 0.00647 0.00753 0.00206 0.02983 0.0475 0.00404 0.10143 -0.00448 0.03128 0.0222
80 2380.44 3701.95 3.58895841588 -30.3775588416 0.0992158 0.0384541 4.54596 6.35763 0.00779 0.00639 0.005 0.01137 0.00331 0.00324 0.00262 0.01697 0.00236 0.00517 0.00776 0.00179 0.00582 0.00213 0.00707 0.00415 0.00045 0.03055 0.04283 0.00212 0.0106 -0.00347 0.03672 0.03386
81 2789.8 3691.84 3.5810500665 -30.3777275831 0.0703969 0.00447859 3.7679 10.9368 0.00323 0.00381 0.00208 0.0041 0.00324 0.00317 0.00259 0.01682 0.00234 0.0018 0.00173 0.00181 0.00581 0.00212 0.00167 0.00138 0.04025 0.04923 0.04317 0.03496 0.03095 0.03989 0.05308 0.03659
82 3331.06 3691.8 3.5705935326 -30.3777276673 0.316942 0.0591195 14.9112 22.5898 0.00922 0.01726 0.00592 0.01566 0.00424 0.0039 0.00355 0.02305 0.00312 0.006 0.00819 0.00243 0.00582 0.00282 0.00548 0.00528 0.01711 0.05975 0.07515 0.02042 0.10182 0.00987 0.05371 0.05567
83 2614.21 3682.86 3.58444222673 -30.3778771057 0.0826292 0.00534777 3.87216 8.05341 0.00394 0.00448 0.00253 0.00577 0.00334 0.00328 0.00261 0.01693 0.00237 0.00235 0.00236 0.00179 0.00582 0.00215 0.00227 0.00183 0.01495 0.03961 0.05119 0.01983 0.08982 0.01356 0.05915 0.03664
84 2493.74 3682.51 3.58676966777 -30.3778829444 0.0470333 0.00460088 3.0454 6.27398 0.0045 0.00548 0.00289 0.0062 0.00322 0.00324 0.00256 0.01658 0.00237 0.00267 0.0025 0.0018 0.00584 0.00214 0.00243 0.00199 0.01413 0.03179 0.03822 0.02506 0.09428 0.0067 0.04386 0.03043
85 2688.09 3680.46 3.5830149207 -30.3779172661 0.0669136 0.00596433 4.27991 9.51819 0.00329 0.00385 0.00212 0.004 0.00326 0.00325 0.00266 0.01723 0.00236 0.00183 0.00176 0.00181 0.00584 0.00213 0.0017 0.0014 0.01223 0.03815 0.03806 0.01691 0.05519 0.01485 0.0414 0.03145
86 2682.49 3672.58 3.58312311387 -30.3780486093 0.0285806 0.00402664 4.20345 8.59837 0.0034 0.00349 0.00218 0.00404 0.00317 0.00326 0.00261 0.01693 0.00234 0.00181 0.00174 0.0018 0.00582 0.00212 0.00167 0.00139 0.01717 0.01575 0.01848 0.01969 -0.03263 0.00985 0.01639 0.01885
87 2624.71 3682.4 3.58423946598 -30.3778848918 0.0200367 0.00296072 3.36848 6.28996 0.00451 0.00395 0.0029 0.00529 0.00321 0.00322 0.00261 0.01692 0.00237 0.00215 0.0022 0.0018 0.00581 0.00214 0.00212 0.00172 0.00547 0.0094 0.01083 0.00464 0.00335 -0.00123 0.01854 0.0138
88 2889.61 3679.4 3.57912194146 -30.37793483 0.0184744 0.00236612 3.80775 3.20897 0.00314 0.00369 0.00202 0.00428 0.00321 0.00335 0.00264 0.01709 0.00234 0.00178 0.00171 0.0018 0.00581 0.00212 0.00165 0.00136 0.00624 0.01333 0.0122 0.00789 -0.01089 0.01629 0.01691 0.00961
89 3039.21 3672.12 3.57623164654 -30.3780561383 0.17564 0.00582208 3.83472 9.29676 0.00337 0.00338 0.00216 0.00385 0.00337 0.00339 0.00266 0.01724 0.00237 0.00181 0.00172 0.00185 0.00583 0.00217 0.00165 0.00137 0.0958 0.12813 0.12058 0.09037 0.01017 0.09197 0.12528 0.10689
90 3048.34 3667.99 3.57605528049 -30.3781249971 0.00692394 0.00165199 1.68407 2.41513 0.00334 0.00338 0.00215 0.00397 0.00326 0.00325 0.00265 0.01716 0.00236 0.00181 0.00172 0.00182 0.00582 0.00214 0.00166 0.00137 0.00893 0.01041 0.01549 0.00664 0.03061 0.00752 0.01914 0.00911
91 2324.48 3673.63 3.59003961548 -30.3780307593 0.064096 0.00367737 2.57774 4.2035 0.00494 0.00487 0.00317 0.00592 0.00332 0.00323 0.00256 0.01659 0.00237 0.00261 0.00255 0.00181 0.00581 0.00214 0.00248 0.00203 0.02434 0.06304 0.07576 0.05273 0.09956 0.00743 0.07347 0.05831
92 3302.61 3670.36 3.57114308777 -30.3780850589 0.0864963 0.00628843 5.54044 -8.04656 0.0049 0.00488 0.00315 0.00597 0.00486 0.00442 0.00385 0.02498 0.00344 0.00256 0.00243 0.00266 0.00582 0.00311 0.00234 0.00194 0.01311 0.03002 0.04024 0.01265 0.10323 0.00866 0.04349 0.01816
93 2294.5 3657.51 3.59061884383 -30.3782994101 0.115852 0.0048669 5.71374 7.91627 0.00453 0.00488 0.00291 0.00593 0.00337 0.00328 0.00263 0.01703 0.00236 0.00264 0.00248 0.00179 0.00583 0.00213 0.00241 0.00199 0.00949 0.03404 0.03472 0.02242 0.07465 0.00823 0.0408 0.04027
94 2280.2 3666.2 3.59089511109 -30.3781546399 2.28357 0.0207675 13.8676 20.2466 0.00524 0.00511 0.00337 0.00562 0.00331 0.00323 0.00258 0.01674 0.0024 0.00275 0.0026 0.00193 0.00581 0.00219 0.00249 0.00207 0.21866 0.44194 0.40472 0.42392 0.5509 0.13544 0.42686 0.41737
95 2278.77 3652.28 3.5909226908 -30.3783866064 2.12995 0.0126285 6.95076 14.9104 0.00494 0.00637 0.00317 0.00601 0.00323 0.00317 0.00269 0.01745 0.0024 0.00287 0.00272 0.00192 0.00581 0.00222 0.00258 0.00212 0.26757 0.68649 0.73665 0.37507 1.10037 0.23374 0.79547 0.63634
96 2216.74 3670.41 3.59212100272 -30.3780843279 0.226082 0.149566 6.69592 14.7068 0.0057 0.00605 0.00366 0.00746 0.00335 0.00324 0.00254 0.01648 0.00236 0.00301 0.0031 0.00182 0.00582 0.00213 0.00297 0.00248 0.09455 0.09676 0.10815 0.10943 0.10465 0.0372 0.10869 0.10512
97 2745.25 3667.63 3.58191075726 -30.3781309805 0.0427264 0.00257916 3.43229 6.42324 0.00344 0.00325 0.00221 0.0041 0.00324 0.00322 0.00269 0.01747 0.00236 0.00179 0.00173 0.00181 0.00582 0.00213 0.00166 0.00137 0.01378 0.03338 0.03474 0.02058 0.0264 0.00542 0.03825 0.0313
98 3061.17 3664.74 3.57580747761 -30.3781791059 0.176919 0.00331106 2.50875 5.05878 0.00346 0.00327 0.00222 0.00378 0.00334 0.00345 0.00258 0.01676 0.00237 0.00181 0.00174 0.00186 0.00582 0.00215 0.00167 0.00138 0.13944 0.17803 0.17979 0.19873 0.13785 0.09351 0.18473 0.18863
99 2551.36 3667.39 3.58565659895 -30.3781350467 0.0158015 0.00297731 2.88713 5.25364 0.00348 0.00369 0.00224 0.00521 0.0034 0.00319 0.00263 0.01706 0.00236 0.00193 0.00199 0.00179 0.00582 0.00213 0.00192 0.00158 0.00833 0.01399 0.01879 0.00912 0.00123 0.00012 0.0142 0.00859
100 2871.7 3660.25 3.57946780691 -30.3782539632 1.4617 0.0110472 17.9375 23.5621 0.00314 0.00367 0.00201 0.00413 0.00333 0.00326 0.00263 0.01708 0.00234 0.00179 0.00171 0.00181 0.00583 0.00212 0.00166 0.00136 0.00677 0.03046 0.03703 0.01051 0.15136 0.01547 0.04114 0.02776
101 2860.04 3651.12 3.57969315805 -30.3784062028 1.92306 0.0102624 12.9637 26.4735 0.00321 0.00362 0.00207 0.00417 0.00325 0.00319 0.00263 0.01704 0.00234 0.00182 0.00174 0.0018 0.00582 0.00212 0.00168 0.00137 -0.00384 0.08711 0.18999 0.00539 1.42934 -0.00286 0.31591 0.0259
102 2846.57 3653.01 3.57995324524 -30.3783747636 1.83816 0.0121947 15.4658 34.7837 0.00313 0.00375 0.00201 0.00422 0.00326 0.00315 0.0026 0.01686 0.00234 0.00184 0.00176 0.00178 0.00581 0.00212 0.00169 0.00138 0.00648 0.0563 0.11197 0.00737 0.60076 0.00176 0.17446 0.02094
103 2873.0 3643.34 3.57944267333 -30.3785358044 1.86077 0.0124458 16.2014 38.3347 0.00346 0.00317 0.00223 0.00383 0.00316 0.0035 0.00267 0.0173 0.00234 0.00181 0.00173 0.0018 0.00582 0.00212 0.00167 0.00136 0.01212 0.07099 0.11975 0.01822 0.68249 0.00134 0.18495 0.03336
104 2635.75 3663.4 3.58402611374 -30.378201517 0.240664 0.00974684 14.4945 21.2196 0.00347 0.0034 0.00223 0.00407 0.00335 0.00321 0.0026 0.01684 0.00236 0.00181 0.00173 0.0018 0.00583 0.00215 0.00167 0.00138 0.02753 0.04479 0.04624 0.03207 0.00989 0.03293 0.04651 0.04389
105 2651.17 3658.71 3.58372820245 -30.3782797792 0.27813 0.00859003 9.39328 17.329 0.00352 0.00331 0.00226 0.0044 0.00325 0.00329 0.00262 0.017 0.00237 0.00182 0.00175 0.00181 0.00582 0.00215 0.00168 0.00139 0.04819 0.08265 0.09967 0.07568 0.10498 0.02195 0.09712 0.08688
106 2659.75 3648.65 3.58356256859 -30.3784473967 0.213309 0.00773001 11.995 18.1136 0.00321 0.00365 0.00206 0.00456 0.00335 0.00328 0.00259 0.01678 0.00236 0.0019 0.00178 0.00181 0.00582 0.00214 0.00172 0.00142 0.01791 0.06403 0.0584 0.06527 0.11619 0.0061 0.05942 0.06239
107 2665.22 3663.25 3.58345683611 -30.3782040563 0.0575493 0.00498537 5.55543 12.3172 0.00333 0.00352 0.00214 0.00446 0.00323 0.00317 0.00262 0.01699 0.00236 0.00183 0.00176 0.00181 0.00582 0.00213 0.0017 0.0014 0.01066 0.0269 0.02783 0.02202 0.00578 0.00316 0.02826 0.02749
108 2948.29 3657.04 3.57798827475 -30.37830741 11.0955 0.0166094 90.6264 147.509 0.00321 0.0035 0.00206 0.00417 0.0035 0.00356 0.00261 0.01694 0.00238 0.00181 0.00173 0.0018 0.00583 0.00215 0.00166 0.00138 0.01703 0.02624 0.03406 0.02892 0.0464 0.00022 0.03694 0.02554
109 3044.37 3602.16 3.57613195307 -30.3792221054 2.58424 0.0125885 26.3015 39.6383 0.0033 0.00394 0.00212 0.00389 0.00335 0.00325 0.0027 0.0175 0.00238 0.00183 0.00171 0.00183 0.00582 0.00216 0.00165 0.00137 0.02159 0.03917 0.0308 0.04246 0.03506 0.0218 0.03589 0.03299
110 3047.2 3613.54 3.57607727459 -30.3790324797 2.18698 0.0137938 21.0266 29.9705 0.00333 0.00331 0.00214 0.0039 0.00327 0.0033 0.00266 0.01722 0.00238 0.00181 0.00172 0.00186 0.00582 0.00216 0.00165 0.00136 0.08651 0.16915 0.1942 0.1069 0.38544 0.04611 0.2134 0.1298
111 3002.5 3644.39 3.57694091243 -30.3785183742 2.42188 0.0114819 21.6579 28.7802 0.00331 0.00347 0.00213 0.00429 0.00321 0.00333 0.00261 0.01695 0.00241 0.00186 0.00178 0.00184 0.00581 0.00218 0.00169 0.0014 0.08677 0.18782 0.2081 0.11295 0.46234 0.03584 0.2264 0.13837
112 3025.89 3629.15 3.57648909019 -30.378772328 3.23806 0.0175946 20.4843 31.1047 0.0032 0.00358 0.00206 0.00417 0.00342 0.00322 0.00257 0.01667 0.00238 0.00185 0.00177 0.00184 0.00584 0.00214 0.00169 0.00139 0.054 0.20349 0.29068 0.07536 0.64539 0.01192 0.35738 0.12292
113 2971.32 3623.26 3.57754314031 -30.3788703985 58.6586 0.0290555 44.7118 54.2349 0.00354 0.00315 0.00227 0.00385 0.00319 0.00327 0.00265 0.01717 0.00257 0.00248 0.00233 0.00263 0.00583 0.00223 0.00211 0.00174 1.25077 4.39366 4.91291 2.68354 8.1034 0.24269 5.37044 3.68189
114 2999.42 3586.83 3.57700031203 -30.3794776847 45.8919 0.0159847 7.00647 21.7412 0.00327 0.00316 0.0021 0.00406 0.00332 0.00329 0.0026 0.01686 0.00275 0.00334 0.00324 0.00324 0.00581 0.00241 0.00292 0.00217 2.20456 11.50342 14.49115 5.14277 31.57381 0.68688 17.61036 8.86093
115 1996.1 3656.02 3.59638363517 -30.3783237013 0.186426 0.0218313 4.73121 7.47292 1.76602 1.30201 1.13458 2.2588 0.00323 0.00336 0.00262 0.017 0.00236 0.0 0.0 0.0018 0.00581 0.00214 0.01168 0.0 -0.00111 0.00266 0.00261 -0.00316 0.01527 0.0014 0.10223 0.001
116 2704.61 3655.75 3.58269591544 -30.3783290433 0.0590277 0.00435823 4.66074 15.1475 0.00344 0.00327 0.00221 0.00391 0.00328 0.00334 0.00259 0.01682 0.00236 0.0018 0.00172 0.0018 0.00581 0.00214 0.00166 0.00137 0.00789 0.03518 0.03383 0.03128 0.09513 0.0076 0.03664 0.03141
117 2099.61 3657.33 3.59438393146 -30.3783021833 0.440084 0.0740133 9.05402 11.8885 0.0072 0.00541 0.00463 0.01001 0.00332 0.00342 0.00262 0.01701 0.00236 0.00313 0.00379 0.00179 0.00582 0.00214 0.00377 0.00288 0.01175 0.04603 0.05424 0.0194 0.06107 0.00253 0.05648 0.04139
118 2100.2 3635.88 3.594372598 -30.3786596794 3.89462 0.114838 7.42329 20.5376 0.00448 0.00465 0.00288 0.00607 0.00332 0.00323 0.00257 0.01665 0.00239 0.00293 0.00279 0.00204 0.00581 0.00213 0.0026 0.00215 0.38979 1.14071 1.24177 0.77262 1.97473 0.09869 1.32554 0.99152
119 2568.68 3650.64 3.58532195868 -30.378414233 0.517112 0.00510273 4.21717 9.5091 0.00349 0.00336 0.00224 0.00392 0.00328 0.00324 0.00258 0.01671 0.00237 0.00184 0.00176 0.00181 0.00582 0.00215 0.00168 0.00139 0.05501 0.26119 0.30089 0.09986 0.48316 0.04108 0.33589 0.22141
120 2343.73 3637.19 3.5896677454 -30.3786380692 0.160102 0.00523411 9.8253 13.1004 0.00404 0.00394 0.0026 0.00443 0.00328 0.00315 0.0026 0.01689 0.00238 0.00201 0.00205 0.00181 0.00582 0.00215 0.00199 0.00163 -0.00046 0.01092 0.00416 0.00699 0.01717 0.0 0.01084 0.00631
121 2336.96 3650.41 3.5897984442 -30.3784178508 0.531441 0.0104191 5.20957 11.7118 0.00478 0.00505 0.00307 0.00581 0.00321 0.00329 0.0026 0.01687 0.00238 0.00261 0.00249 0.00185 0.00582 0.00214 0.0024 0.00198 0.09295 0.23938 0.26638 0.18427 0.33382 0.02093 0.26973 0.2241
122 2326.6 3650.82 3.58999860567 -30.3784110314 0.0277802 0.00299869 3.54488 4.60362 0.00428 0.00498 0.00275 0.00645 0.00323 0.00325 0.0026 0.01688 0.00237 0.00257 0.00245 0.0018 0.00581 0.00214 0.00235 0.00193 0.00413 0.01159 0.02429 0.01521 -0.03387 0.00348 0.02029 0.01717
123 2180.22 3649.64 3.59282662335 -30.3784303351 0.803882 0.0069696 3.99683 8.58958 0.00477 0.00561 0.00306 0.00698 0.00347 0.00325 0.00259 0.01681 0.00241 0.00283 0.00272 0.00196 0.00582 0.00215 0.00258 0.00216 0.20959 0.4869 0.52058 0.43059 1.22814 0.00983 0.55253 0.45002
124 2300.51 3655.0 3.59050273637 -30.3783413221 0.059549 0.00452077 6.59137 8.80914 0.00459 0.00477 0.00295 0.0058 0.0032 0.00321 0.00259 0.01678 0.00234 0.00256 0.00245 0.0018 0.00581 0.00211 0.00237 0.00194 0.01533 0.01391 0.01943 0.02174 0.05488 -0.00106 0.01394 0.02378
125 2615.22 3654.0 3.58442270224 -30.3783582421 0.0154621 0.00363138 2.96437 4.23148 0.00337 0.00345 0.00217 0.00459 0.00324 0.00323 0.0026 0.01688 0.00235 0.00185 0.00175 0.00179 0.00581 0.00213 0.00174 0.00142 0.00318 0.00887 0.01077 0.00827 -0.03152 -0.00118 0.01302 0.00334
126 2612.13 3650.9 3.58448249971 -30.3784097766 0.0809586 0.00414047 7.46239 9.87742 0.00325 0.00401 0.00209 0.00424 0.00311 0.00329 0.0026 0.01685 0.00236 0.0019 0.00182 0.00179 0.00583 0.00213 0.0018 0.00148 0.00271 0.01503 0.00809 0.0023 -0.02105 -0.00633 0.01182 0.00305
127 3027.46 3648.11 3.57645859945 -30.3784563445 0.677598 0.00707499 20.4824 28.3133 0.00353 0.00345 0.00227 0.00389 0.00327 0.00341 0.00259 0.01677 0.00237 0.00181 0.00172 0.00182 0.00584 0.00214 0.00165 0.00137 0.01135 0.03318 0.04294 0.0247 -0.00594 0.00258 0.03803 0.03246
128 1928.56 3646.23 3.59768843949 -30.3784867608 2.62175 8.97732 23.808 33.0768 1.76602 1.30201 1.13458 2.2588 0.00321 0.00326 0.00261 0.01692 0.00236 0.0 0.0 0.00179 0.00582 0.00213 0.82899 0.0 0.00127 0.00466 0.00507 0.00191 0.00055 -0.00568 0.09449 0.00329
129 2376.19 3647.85 3.58904056634 -30.3784605003 0.168262 0.0102841 9.66953 14.8045 0.00517 0.00477 0.00332 0.00579 0.00324 0.00326 0.00263 0.01704 0.00237 0.00239 0.0024 0.00181 0.00582 0.00215 0.00233 0.00187 0.0268 0.0395 0.03989 0.04005 0.10365 0.00677 0.04755 0.03814
130 2379.49 3635.76 3.58897684207 -30.3786620874 0.61268 0.00716151 13.7783 19.2415 0.00321 0.00351 0.00206 0.00466 0.00337 0.0033 0.0026 0.01684 0.00237 0.00186 0.0018 0.0018 0.00583 0.00215 0.00174 0.00143 0.00641 0.04122 0.03883 0.00394 0.05786 0.00295 0.04282 0.01822
131 2368.9 3618.65 3.58918151511 -30.3789471032 2.7791 0.00877728 6.30852 16.0357 0.00344 0.00346 0.00221 0.00432 0.00322 0.00326 0.00257 0.01667 0.00243 0.00206 0.00193 0.00204 0.00584 0.00217 0.00182 0.00151 0.40155 1.01543 1.09874 0.74031 1.63227 0.09835 1.14779 0.90932
132 2611.25 3605.62 3.58449950994 -30.3791644654 4.33894 0.0251302 27.6733 47.1421 0.00332 0.00372 0.00213 0.00401 0.00325 0.0032 0.00265 0.01718 0.00237 0.00181 0.00172 0.0018 0.00581 0.00214 0.00163 0.00136 0.02142 0.05829 0.05959 0.0447 0.07745 0.00039 0.06393 0.05569
133 2621.5 3640.01 3.58430143256 -30.3785913621 3.50042 0.00990542 13.2117 19.3706 0.00312 0.00338 0.00201 0.00421 0.00325 0.00332 0.00254 0.01647 0.00236 0.00182 0.00173 0.0018 0.00581 0.00214 0.00166 0.00137 0.08829 0.12411 0.13655 0.09315 0.28818 0.05269 0.17311 0.09701
134 2613.99 3623.47 3.58444650747 -30.3788669466 3.00876 0.0065527 9.41316 14.5794 0.00315 0.00347 0.00202 0.00415 0.00328 0.00314 0.00254 0.01646 0.00237 0.00185 0.00177 0.00184 0.00582 0.00217 0.00169 0.00138 0.19354 0.3009 0.32565 0.20444 1.0215 0.14379 0.5178 0.21745
135 2614.02 3631.47 3.58444596961 -30.3787336751 3.84436 0.0118142 8.318 16.809 0.00352 0.0034 0.00226 0.00388 0.0033 0.00327 0.00262 0.017 0.0024 0.00193 0.00185 0.00191 0.00581 0.00219 0.00175 0.00142 0.28363 0.719 0.91526 0.37397 1.86206 0.14149 1.10354 0.47609
136 2604.99 3634.5 3.58462035405 -30.3786832219 1.11383 0.00402045 4.87257 7.43758 0.00329 0.00332 0.00212 0.00436 0.00339 0.00317 0.00262 0.01697 0.0024 0.00187 0.00178 0.00189 0.00581 0.00219 0.00173 0.0014 0.24272 0.39069 0.42841 0.26817 0.98206 0.14948 0.57654 0.28438
137 1907.0 3643.5 3.59810498696 -30.3785321951 0.167205 0.0121155 5.14233 7.19007 1.76602 1.30201 1.13458 2.2588 0.00322 0.00327 0.00264 0.01714 0.00235 0.0 0.0 0.00178 0.00581 0.00212 0.02945 0.0 0.00422 0.00465 0.00491 -0.00514 0.02601 0.00012 0.07643 0.0032
138 3553.69 3647.24 3.5662923009 -30.3784699027 0.468238 0.051971 4.82346 7.05188 1.76602 1.30201 1.13458 0.03226 0.00331 0.00334 0.0027 0.01751 0.00241 0.0 0.0 0.00188 0.00591 0.00218 0.0324 0.0 0.04923 0.01244 0.00777 0.04693 0.23332 0.02014 0.2584 0.0058
139 3536.51 3646.08 3.56662433472 -30.3784893149 0.442573 0.0894922 4.51285 6.6491 1.76602 1.30201 1.13458 0.02549 0.00342 0.00342 0.00264 0.01711 0.00244 0.0 0.0 0.00193 0.00585 0.00223 0.03505 0.0 0.12543 0.01252 0.00754 0.15656 0.99357 0.08513 0.25747 0.0076
140 3540.33 3643.66 3.56655051318 -30.3785296027 0.690165 0.0841816 6.148 9.43196 1.76602 1.30201 1.13458 2.2588 0.00334 0.00325 0.00278 0.01802 0.00243 0.0 0.0 0.00191 0.00585 0.0022 0.02446 0.00068 0.06817 0.01259 0.00808 0.09369 0.82545 0.03439 0.24047 0.01007
141 2141.3 3637.66 3.59357859482 -30.3786300151 0.275952 0.00659872 4.16912 8.3674 0.00536 0.00488 0.00345 0.00547 0.0033 0.00327 0.0026 0.01684 0.00236 0.0027 0.00261 0.00183 0.00583 0.00213 0.00248 0.00206 0.06978 0.16108 0.17044 0.12231 0.24951 0.01665 0.17948 0.1492
142 2131.12 3636.73 3.59377518172 -30.3786455368 0.264759 0.00865869 9.6978 12.7919 0.00523 0.00487 0.00336 0.00552 0.00329 0.00323 0.00261 0.01693 0.00235 0.00265 0.00254 0.0018 0.00584 0.00213 0.00241 0.00198 0.00862 0.03088 0.03187 0.02099 0.06589 -0.0007 0.03261 0.02624
143 2203.49 3637.51 3.5923770462 -30.3786326689 0.0394988 0.00423563 3.61446 7.52684 0.00442 0.0049 0.00284 0.00586 0.00315 0.00324 0.00259 0.01678 0.00235 0.00261 0.00252 0.00178 0.00583 0.00212 0.00241 0.00198 0.01295 0.03065 0.02168 0.02655 0.09523 0.00023 0.03126 0.02922
144 2215.05 3632.88 3.59215373017 -30.3787098266 0.146918 0.00727534 5.32447 43.5683 0.005 0.00468 0.00321 0.0056 0.00325 0.00332 0.00257 0.01668 0.00233 0.00268 0.00256 0.0018 0.00584 0.0021 0.00243 0.00201 0.03491 0.06507 0.06508 0.05617 0.12433 0.00108 0.07954 0.05796
145 2040.53 3632.7 3.5955253019 -30.3787125022 0.188303 0.00522311 3.76347 8.47634 0.00473 0.00497 0.00304 0.00682 0.00326 0.00322 0.00263 0.01707 0.00239 0.00277 0.00264 0.00182 0.00584 0.00215 0.00253 0.0021 0.06589 0.13696 0.13965 0.10866 0.16329 0.01791 0.14316 0.12784
146 1838.68 3615.34 3.59942497867 -30.3790012808 0.120284 0.01037 5.88773 8.58322 0.0049 0.00522 0.00315 0.00696 0.00332 0.00322 0.0026 0.01685 0.00237 0.0027 0.00282 0.00178 0.00583 0.00215 0.00276 0.00226 0.00619 0.01838 0.01086 0.00453 0.03179 0.00233 0.04104 0.02985
147 1845.58 3612.46 3.59929160974 -30.3790494177 0.0931539 0.00776774 6.38099 10.2874 0.005 0.0051 0.00322 0.00553 0.00326 0.00322 0.00265 0.01716 0.00235 0.00259 0.00256 0.00179 0.00582 0.00212 0.00245 0.00199 0.02604 0.0236 0.03338 0.02665 0.06102 0.00848 0.04451 0.01932
148 1840.39 3611.17 3.59939191177 -30.3790707893 0.0804083 0.0053406 5.10557 8.08965 0.00479 0.00453 0.00308 0.00616 0.00325 0.00335 0.00263 0.01703 0.00236 0.00261 0.00254 0.00178 0.00581 0.00214 0.00241 0.00197 0.02353 0.01921 0.02005 0.02349 0.011 0.01886 0.03645 0.02778
149 1841.21 3629.17 3.59937600319 -30.378770925 0.156845 0.0239631 6.22587 11.829 1.76602 1.30201 1.13458 2.2588 0.00333 0.00323 0.00259 0.0168 0.00234 0.00581 0.21388 0.00178 0.00581 0.00212 0.01475 0.07355 -0.00059 0.02703 0.00138 -0.00322 -0.04479 0.00411 0.0608 0.03593
150 1837.47 3619.98 3.59944839458 -30.3789240105 0.156418 0.0566202 6.49153 9.64614 0.00848 0.00653 0.00545 0.00813 0.00342 0.00318 0.00259 0.01683 0.00238 0.00334 0.00509 0.00178 0.00581 0.00215 0.00498 0.00329 0.00253 0.03673 0.02791 0.00444 0.03458 0.00432 0.04952 0.03961
